Date,Crop,Mandi,Modal_Price
2024-05-11,Wheat,Jaipur,1788
2024-05-12,Wheat,Jaipur,1790
2024-05-13,Wheat,Jaipur,1772
2024-05-14,Wheat,Jaipur,1772
2024-05-15,Wheat,Jaipur,1756
2024-05-16,Wheat,Jaipur,1767
2024-05-17,Wheat,Jaipur,1748
2024-05-18,Wheat,Jaipur,1736
2024-05-19,Wheat,Jaipur,1716
2024-05-20,Wheat,Jaipur,1720
2024-05-21,Wheat,Jaipur,1716
2024-05-22,Wheat,Jaipur,1739
2024-05-23,Wheat,Jaipur,1764
2024-05-24,Wheat,Jaipur,1752
2024-05-25,Wheat,Jaipur,1746
2024-05-26,Wheat,Jaipur,1759
2024-05-27,Wheat,Jaipur,1775
2024-05-28,Wheat,Jaipur,1781
2024-05-29,Wheat,Jaipur,1787
2024-05-30,Wheat,Jaipur,1799
2024-05-31,Wheat,Jaipur,1781
2024-06-01,Wheat,Jaipur,1798
2024-06-02,Wheat,Jaipur,1812
2024-06-03,Wheat,Jaipur,1814
2024-06-04,Wheat,Jaipur,1813
2024-06-05,Wheat,Jaipur,1830
2024-06-06,Wheat,Jaipur,1847
2024-06-07,Wheat,Jaipur,1829
2024-06-08,Wheat,Jaipur,1847
2024-06-09,Wheat,Jaipur,1863
2024-06-10,Wheat,Jaipur,1861
2024-06-11,Wheat,Jaipur,1871
2024-06-12,Wheat,Jaipur,1860
2024-06-13,Wheat,Jaipur,1867
2024-06-14,Wheat,Jaipur,1857
2024-06-15,Wheat,Jaipur,1862
2024-06-16,Wheat,Jaipur,1853
2024-06-17,Wheat,Jaipur,1863
2024-06-18,Wheat,Jaipur,1870
2024-06-19,Wheat,Jaipur,1859
2024-06-20,Wheat,Jaipur,1871
2024-06-21,Wheat,Jaipur,1857
2024-06-22,Wheat,Jaipur,1856
2024-06-23,Wheat,Jaipur,1849
2024-06-24,Wheat,Jaipur,1864
2024-06-25,Wheat,Jaipur,1849
2024-06-26,Wheat,Jaipur,1843
2024-06-27,Wheat,Jaipur,1836
2024-06-28,Wheat,Jaipur,1833
2024-06-29,Wheat,Jaipur,1842
2024-06-30,Wheat,Jaipur,1866
2024-07-01,Wheat,Jaipur,1874
2024-07-02,Wheat,Jaipur,1877
2024-07-03,Wheat,Jaipur,1899
2024-07-04,Wheat,Jaipur,1899
2024-07-05,Wheat,Jaipur,1906
2024-07-06,Wheat,Jaipur,1888
2024-07-07,Wheat,Jaipur,1883
2024-07-08,Wheat,Jaipur,1868
2024-07-09,Wheat,Jaipur,1864
2024-07-10,Wheat,Jaipur,1859
2024-07-11,Wheat,Jaipur,1883
2024-07-12,Wheat,Jaipur,1872
2024-07-13,Wheat,Jaipur,1890
2024-07-14,Wheat,Jaipur,1911
2024-07-15,Wheat,Jaipur,1934
2024-07-16,Wheat,Jaipur,1958
2024-07-17,Wheat,Jaipur,1950
2024-07-18,Wheat,Jaipur,1970
2024-07-19,Wheat,Jaipur,1954
2024-07-20,Wheat,Jaipur,1937
2024-07-21,Wheat,Jaipur,1950
2024-07-22,Wheat,Jaipur,1933
2024-07-23,Wheat,Jaipur,1928
2024-07-24,Wheat,Jaipur,1909
2024-07-25,Wheat,Jaipur,1924
2024-07-26,Wheat,Jaipur,1947
2024-07-27,Wheat,Jaipur,1931
2024-07-28,Wheat,Jaipur,1939
2024-07-29,Wheat,Jaipur,1961
2024-07-30,Wheat,Jaipur,1958
2024-07-31,Wheat,Jaipur,1983
2024-08-01,Wheat,Jaipur,1980
2024-08-02,Wheat,Jaipur,1990
2024-08-03,Wheat,Jaipur,1988
2024-08-04,Wheat,Jaipur,1978
2024-08-05,Wheat,Jaipur,2002
2024-08-06,Wheat,Jaipur,2013
2024-08-07,Wheat,Jaipur,2008
2024-08-08,Wheat,Jaipur,2009
2024-08-09,Wheat,Jaipur,2017
2024-08-10,Wheat,Jaipur,2029
2024-08-11,Wheat,Jaipur,2014
2024-08-12,Wheat,Jaipur,2008
2024-08-13,Wheat,Jaipur,2008
2024-08-14,Wheat,Jaipur,1988
2024-08-15,Wheat,Jaipur,1973
2024-08-16,Wheat,Jaipur,1953
2024-08-17,Wheat,Jaipur,1970
2024-08-18,Wheat,Jaipur,1984
2024-08-19,Wheat,Jaipur,1966
2024-08-20,Wheat,Jaipur,1966
2024-08-21,Wheat,Jaipur,1989
2024-08-22,Wheat,Jaipur,1973
2024-08-23,Wheat,Jaipur,1975
2024-08-24,Wheat,Jaipur,1971
2024-08-25,Wheat,Jaipur,1955
2024-08-26,Wheat,Jaipur,1936
2024-08-27,Wheat,Jaipur,1921
2024-08-28,Wheat,Jaipur,1910
2024-08-29,Wheat,Jaipur,1899
2024-08-30,Wheat,Jaipur,1924
2024-08-31,Wheat,Jaipur,1919
2024-09-01,Wheat,Jaipur,1905
2024-09-02,Wheat,Jaipur,1929
2024-09-03,Wheat,Jaipur,1920
2024-09-04,Wheat,Jaipur,1928
2024-09-05,Wheat,Jaipur,1934
2024-09-06,Wheat,Jaipur,1917
2024-09-07,Wheat,Jaipur,1933
2024-09-08,Wheat,Jaipur,1921
2024-09-09,Wheat,Jaipur,1936
2024-09-10,Wheat,Jaipur,1922
2024-09-11,Wheat,Jaipur,1916
2024-09-12,Wheat,Jaipur,1925
2024-09-13,Wheat,Jaipur,1925
2024-09-14,Wheat,Jaipur,1939
2024-09-15,Wheat,Jaipur,1930
2024-09-16,Wheat,Jaipur,1948
2024-09-17,Wheat,Jaipur,1971
2024-09-18,Wheat,Jaipur,1995
2024-09-19,Wheat,Jaipur,2013
2024-09-20,Wheat,Jaipur,2012
2024-09-21,Wheat,Jaipur,2032
2024-09-22,Wheat,Jaipur,2012
2024-09-23,Wheat,Jaipur,2022
2024-09-24,Wheat,Jaipur,2008
2024-09-25,Wheat,Jaipur,1993
2024-09-26,Wheat,Jaipur,1975
2024-09-27,Wheat,Jaipur,1971
2024-09-28,Wheat,Jaipur,1988
2024-09-29,Wheat,Jaipur,1971
2024-09-30,Wheat,Jaipur,1970
2024-10-01,Wheat,Jaipur,1990
2024-10-02,Wheat,Jaipur,1992
2024-10-03,Wheat,Jaipur,1987
2024-10-04,Wheat,Jaipur,1977
2024-10-05,Wheat,Jaipur,2000
2024-10-06,Wheat,Jaipur,2013
2024-10-07,Wheat,Jaipur,2003
2024-10-08,Wheat,Jaipur,1998
2024-10-09,Wheat,Jaipur,1982
2024-10-10,Wheat,Jaipur,1987
2024-10-11,Wheat,Jaipur,1998
2024-10-12,Wheat,Jaipur,2002
2024-10-13,Wheat,Jaipur,2001
2024-10-14,Wheat,Jaipur,2015
2024-10-15,Wheat,Jaipur,2028
2024-10-16,Wheat,Jaipur,2015
2024-10-17,Wheat,Jaipur,2022
2024-10-18,Wheat,Jaipur,2017
2024-10-19,Wheat,Jaipur,2011
2024-10-20,Wheat,Jaipur,1991
2024-10-21,Wheat,Jaipur,1993
2024-10-22,Wheat,Jaipur,1991
2024-10-23,Wheat,Jaipur,2001
2024-10-24,Wheat,Jaipur,2014
2024-10-25,Wheat,Jaipur,2004
2024-10-26,Wheat,Jaipur,2014
2024-10-27,Wheat,Jaipur,2004
2024-10-28,Wheat,Jaipur,2010
2024-10-29,Wheat,Jaipur,2021
2024-10-30,Wheat,Jaipur,2039
2024-10-31,Wheat,Jaipur,2050
2024-11-01,Wheat,Jaipur,2035
2024-11-02,Wheat,Jaipur,2042
2024-11-03,Wheat,Jaipur,2026
2024-11-04,Wheat,Jaipur,2042
2024-11-05,Wheat,Jaipur,2049
2024-11-06,Wheat,Jaipur,2063
2024-11-07,Wheat,Jaipur,2056
2024-11-08,Wheat,Jaipur,2080
2024-11-09,Wheat,Jaipur,2074
2024-11-10,Wheat,Jaipur,2088
2024-11-11,Wheat,Jaipur,2090
2024-11-12,Wheat,Jaipur,2109
2024-11-13,Wheat,Jaipur,2112
2024-11-14,Wheat,Jaipur,2108
2024-11-15,Wheat,Jaipur,2120
2024-11-16,Wheat,Jaipur,2141
2024-11-17,Wheat,Jaipur,2164
2024-11-18,Wheat,Jaipur,2172
2024-11-19,Wheat,Jaipur,2193
2024-11-20,Wheat,Jaipur,2180
2024-11-21,Wheat,Jaipur,2187
2024-11-22,Wheat,Jaipur,2193
2024-11-23,Wheat,Jaipur,2206
2024-11-24,Wheat,Jaipur,2213
2024-11-25,Wheat,Jaipur,2216
2024-11-26,Wheat,Jaipur,2225
2024-11-27,Wheat,Jaipur,2230
2024-11-28,Wheat,Jaipur,2233
2024-11-29,Wheat,Jaipur,2221
2024-11-30,Wheat,Jaipur,2226
2024-12-01,Wheat,Jaipur,2209
2024-12-02,Wheat,Jaipur,2209
2024-12-03,Wheat,Jaipur,2194
2024-12-04,Wheat,Jaipur,2182
2024-12-05,Wheat,Jaipur,2202
2024-12-06,Wheat,Jaipur,2226
2024-12-07,Wheat,Jaipur,2207
2024-12-08,Wheat,Jaipur,2210
2024-12-09,Wheat,Jaipur,2194
2024-12-10,Wheat,Jaipur,2197
2024-12-11,Wheat,Jaipur,2212
2024-12-12,Wheat,Jaipur,2204
2024-12-13,Wheat,Jaipur,2204
2024-12-14,Wheat,Jaipur,2199
2024-12-15,Wheat,Jaipur,2205
2024-12-16,Wheat,Jaipur,2187
2024-12-17,Wheat,Jaipur,2203
2024-12-18,Wheat,Jaipur,2224
2024-12-19,Wheat,Jaipur,2220
2024-12-20,Wheat,Jaipur,2226
2024-12-21,Wheat,Jaipur,2245
2024-12-22,Wheat,Jaipur,2260
2024-12-23,Wheat,Jaipur,2248
2024-12-24,Wheat,Jaipur,2260
2024-12-25,Wheat,Jaipur,2270
2024-12-26,Wheat,Jaipur,2254
2024-12-27,Wheat,Jaipur,2274
2024-12-28,Wheat,Jaipur,2265
2024-12-29,Wheat,Jaipur,2274
2024-12-30,Wheat,Jaipur,2283
2024-12-31,Wheat,Jaipur,2270
2025-01-01,Wheat,Jaipur,2261
2025-01-02,Wheat,Jaipur,2255
2025-01-03,Wheat,Jaipur,2247
2025-01-04,Wheat,Jaipur,2257
2025-01-05,Wheat,Jaipur,2241
2025-01-06,Wheat,Jaipur,2229
2025-01-07,Wheat,Jaipur,2235
2025-01-08,Wheat,Jaipur,2258
2025-01-09,Wheat,Jaipur,2257
2025-01-10,Wheat,Jaipur,2244
2025-01-11,Wheat,Jaipur,2228
2025-01-12,Wheat,Jaipur,2246
2025-01-13,Wheat,Jaipur,2228
2025-01-14,Wheat,Jaipur,2232
2025-01-15,Wheat,Jaipur,2241
2025-01-16,Wheat,Jaipur,2248
2025-01-17,Wheat,Jaipur,2228
2025-01-18,Wheat,Jaipur,2252
2025-01-19,Wheat,Jaipur,2272
2025-01-20,Wheat,Jaipur,2252
2025-01-21,Wheat,Jaipur,2275
2025-01-22,Wheat,Jaipur,2260
2025-01-23,Wheat,Jaipur,2284
2025-01-24,Wheat,Jaipur,2306
2025-01-25,Wheat,Jaipur,2291
2025-01-26,Wheat,Jaipur,2310
2025-01-27,Wheat,Jaipur,2324
2025-01-28,Wheat,Jaipur,2334
2025-01-29,Wheat,Jaipur,2338
2025-01-30,Wheat,Jaipur,2323
2025-01-31,Wheat,Jaipur,2333
2025-02-01,Wheat,Jaipur,2346
2025-02-02,Wheat,Jaipur,2371
2025-02-03,Wheat,Jaipur,2388
2025-02-04,Wheat,Jaipur,2407
2025-02-05,Wheat,Jaipur,2420
2025-02-06,Wheat,Jaipur,2442
2025-02-07,Wheat,Jaipur,2467
2025-02-08,Wheat,Jaipur,2476
2025-02-09,Wheat,Jaipur,2475
2025-02-10,Wheat,Jaipur,2475
2025-02-11,Wheat,Jaipur,2458
2025-02-12,Wheat,Jaipur,2474
2025-02-13,Wheat,Jaipur,2456
2025-02-14,Wheat,Jaipur,2437
2025-02-15,Wheat,Jaipur,2424
2025-02-16,Wheat,Jaipur,2410
2025-02-17,Wheat,Jaipur,2428
2025-02-18,Wheat,Jaipur,2445
2025-02-19,Wheat,Jaipur,2434
2025-02-20,Wheat,Jaipur,2416
2025-02-21,Wheat,Jaipur,2403
2025-02-22,Wheat,Jaipur,2387
2025-02-23,Wheat,Jaipur,2368
2025-02-24,Wheat,Jaipur,2370
2025-02-25,Wheat,Jaipur,2368
2025-02-26,Wheat,Jaipur,2365
2025-02-27,Wheat,Jaipur,2378
2025-02-28,Wheat,Jaipur,2376
2025-03-01,Wheat,Jaipur,2399
2025-03-02,Wheat,Jaipur,2382
2025-03-03,Wheat,Jaipur,2370
2025-03-04,Wheat,Jaipur,2370
2025-03-05,Wheat,Jaipur,2368
2025-03-06,Wheat,Jaipur,2349
2025-03-07,Wheat,Jaipur,2340
2025-03-08,Wheat,Jaipur,2333
2025-03-09,Wheat,Jaipur,2322
2025-03-10,Wheat,Jaipur,2332
2025-03-11,Wheat,Jaipur,2330
2025-03-12,Wheat,Jaipur,2353
2025-03-13,Wheat,Jaipur,2359
2025-03-14,Wheat,Jaipur,2365
2025-03-15,Wheat,Jaipur,2364
2025-03-16,Wheat,Jaipur,2371
2025-03-17,Wheat,Jaipur,2375
2025-03-18,Wheat,Jaipur,2395
2025-03-19,Wheat,Jaipur,2410
2025-03-20,Wheat,Jaipur,2415
2025-03-21,Wheat,Jaipur,2400
2025-03-22,Wheat,Jaipur,2395
2025-03-23,Wheat,Jaipur,2409
2025-03-24,Wheat,Jaipur,2430
2025-03-25,Wheat,Jaipur,2455
2025-03-26,Wheat,Jaipur,2455
2025-03-27,Wheat,Jaipur,2468
2025-03-28,Wheat,Jaipur,2461
2025-03-29,Wheat,Jaipur,2441
2025-03-30,Wheat,Jaipur,2456
2025-03-31,Wheat,Jaipur,2438
2025-04-01,Wheat,Jaipur,2433
2025-04-02,Wheat,Jaipur,2418
2025-04-03,Wheat,Jaipur,2438
2025-04-04,Wheat,Jaipur,2460
2025-04-05,Wheat,Jaipur,2440
2025-04-06,Wheat,Jaipur,2423
2025-04-07,Wheat,Jaipur,2441
2025-04-08,Wheat,Jaipur,2462
2025-04-09,Wheat,Jaipur,2443
2025-04-10,Wheat,Jaipur,2438
2025-04-11,Wheat,Jaipur,2454
2025-04-12,Wheat,Jaipur,2466
2025-04-13,Wheat,Jaipur,2446
2025-04-14,Wheat,Jaipur,2451
2025-04-15,Wheat,Jaipur,2472
2025-04-16,Wheat,Jaipur,2491
2025-04-17,Wheat,Jaipur,2487
2025-04-18,Wheat,Jaipur,2486
2025-04-19,Wheat,Jaipur,2495
2025-04-20,Wheat,Jaipur,2502
2025-04-21,Wheat,Jaipur,2507
2025-04-22,Wheat,Jaipur,2517
2025-04-23,Wheat,Jaipur,2518
2025-04-24,Wheat,Jaipur,2505
2025-04-25,Wheat,Jaipur,2515
2025-04-26,Wheat,Jaipur,2516
2025-04-27,Wheat,Jaipur,2530
2025-04-28,Wheat,Jaipur,2551
2025-04-29,Wheat,Jaipur,2564
2025-04-30,Wheat,Jaipur,2572
2025-05-01,Wheat,Jaipur,2563
2025-05-02,Wheat,Jaipur,2566
2025-05-03,Wheat,Jaipur,2575
2025-05-04,Wheat,Jaipur,2579
2025-05-05,Wheat,Jaipur,2598
2025-05-06,Wheat,Jaipur,2582
2025-05-07,Wheat,Jaipur,2593
2025-05-08,Wheat,Jaipur,2617
2025-05-09,Wheat,Jaipur,2640
2025-05-10,Wheat,Jaipur,2622
2025-05-11,Wheat,Jaipur,2628
2025-05-12,Wheat,Jaipur,2645
2025-05-13,Wheat,Jaipur,2636
2025-05-14,Wheat,Jaipur,2650
2025-05-15,Wheat,Jaipur,2656
2025-05-16,Wheat,Jaipur,2673
2025-05-17,Wheat,Jaipur,2696
2025-05-18,Wheat,Jaipur,2713
2025-05-19,Wheat,Jaipur,2713
2025-05-20,Wheat,Jaipur,2708
2025-05-21,Wheat,Jaipur,2720
2025-05-22,Wheat,Jaipur,2728
2025-05-23,Wheat,Jaipur,2711
2025-05-24,Wheat,Jaipur,2706
2025-05-25,Wheat,Jaipur,2728
2025-05-26,Wheat,Jaipur,2729
2025-05-27,Wheat,Jaipur,2725
2025-05-28,Wheat,Jaipur,2750
2025-05-29,Wheat,Jaipur,2750
2025-05-30,Wheat,Jaipur,2749
2025-05-31,Wheat,Jaipur,2738
2025-06-01,Wheat,Jaipur,2760
2025-06-02,Wheat,Jaipur,2749
2025-06-03,Wheat,Jaipur,2770
2025-06-04,Wheat,Jaipur,2776
2025-06-05,Wheat,Jaipur,2797
2025-06-06,Wheat,Jaipur,2794
2025-06-07,Wheat,Jaipur,2775
2025-06-08,Wheat,Jaipur,2794
2025-06-09,Wheat,Jaipur,2816
2025-06-10,Wheat,Jaipur,2833
2025-06-11,Wheat,Jaipur,2826
2025-06-12,Wheat,Jaipur,2829
2025-06-13,Wheat,Jaipur,2853
2025-06-14,Wheat,Jaipur,2843
2025-06-15,Wheat,Jaipur,2866
2025-06-16,Wheat,Jaipur,2855
2025-06-17,Wheat,Jaipur,2869
2025-06-18,Wheat,Jaipur,2875
2025-06-19,Wheat,Jaipur,2869
2025-06-20,Wheat,Jaipur,2876
2025-06-21,Wheat,Jaipur,2889
2025-06-22,Wheat,Jaipur,2876
2025-06-23,Wheat,Jaipur,2879
2025-06-24,Wheat,Jaipur,2875
2025-06-25,Wheat,Jaipur,2884
2025-06-26,Wheat,Jaipur,2876
2025-06-27,Wheat,Jaipur,2891
2025-06-28,Wheat,Jaipur,2900
2025-06-29,Wheat,Jaipur,2881
2025-06-30,Wheat,Jaipur,2894
2025-07-01,Wheat,Jaipur,2913
2025-07-02,Wheat,Jaipur,2919
2025-07-03,Wheat,Jaipur,2906
2025-07-04,Wheat,Jaipur,2894
2025-07-05,Wheat,Jaipur,2879
2025-07-06,Wheat,Jaipur,2894
2025-07-07,Wheat,Jaipur,2915
2025-07-08,Wheat,Jaipur,2937
2025-07-09,Wheat,Jaipur,2944
2025-07-10,Wheat,Jaipur,2961
2025-07-11,Wheat,Jaipur,2968
2025-07-12,Wheat,Jaipur,2979
2025-07-13,Wheat,Jaipur,2978
2025-07-14,Wheat,Jaipur,2999
2025-07-15,Wheat,Jaipur,3023
2025-07-16,Wheat,Jaipur,3013
2025-07-17,Wheat,Jaipur,3000
2025-07-18,Wheat,Jaipur,2997
2025-07-19,Wheat,Jaipur,2982
2025-07-20,Wheat,Jaipur,3004
2025-07-21,Wheat,Jaipur,3017
2025-07-22,Wheat,Jaipur,3012
2025-07-23,Wheat,Jaipur,3024
2025-07-24,Wheat,Jaipur,3049
2025-07-25,Wheat,Jaipur,3048
2025-07-26,Wheat,Jaipur,3060
2025-07-27,Wheat,Jaipur,3071
2025-07-28,Wheat,Jaipur,3066
2025-07-29,Wheat,Jaipur,3083
2025-07-30,Wheat,Jaipur,3102
2025-07-31,Wheat,Jaipur,3090
2025-08-01,Wheat,Jaipur,3081
2025-08-02,Wheat,Jaipur,3094
2025-08-03,Wheat,Jaipur,3079
2025-08-04,Wheat,Jaipur,3073
2025-08-05,Wheat,Jaipur,3089
2025-08-06,Wheat,Jaipur,3095
2025-08-07,Wheat,Jaipur,3105
2025-08-08,Wheat,Jaipur,3090
2025-08-09,Wheat,Jaipur,3084
2025-08-10,Wheat,Jaipur,3070
2025-08-11,Wheat,Jaipur,3061
2025-08-12,Wheat,Jaipur,3065
2025-08-13,Wheat,Jaipur,3047
2025-08-14,Wheat,Jaipur,3071
2025-08-15,Wheat,Jaipur,3086
2025-08-16,Wheat,Jaipur,3076
2025-08-17,Wheat,Jaipur,3057
2025-08-18,Wheat,Jaipur,3046
2025-08-19,Wheat,Jaipur,3047
2025-08-20,Wheat,Jaipur,3039
2025-08-21,Wheat,Jaipur,3050
2025-08-22,Wheat,Jaipur,3067
2025-08-23,Wheat,Jaipur,3078
2025-08-24,Wheat,Jaipur,3061
2025-08-25,Wheat,Jaipur,3071
2025-08-26,Wheat,Jaipur,3077
2025-08-27,Wheat,Jaipur,3082
2025-08-28,Wheat,Jaipur,3067
2025-08-29,Wheat,Jaipur,3054
2025-08-30,Wheat,Jaipur,3070
2025-08-31,Wheat,Jaipur,3082
2025-09-01,Wheat,Jaipur,3071
2025-09-02,Wheat,Jaipur,3057
2025-09-03,Wheat,Jaipur,3054
2025-09-04,Wheat,Jaipur,3043
2025-09-05,Wheat,Jaipur,3062
2025-09-06,Wheat,Jaipur,3062
2025-09-07,Wheat,Jaipur,3043
2025-09-08,Wheat,Jaipur,3051
2025-09-09,Wheat,Jaipur,3076
2025-09-10,Wheat,Jaipur,3062
2025-09-11,Wheat,Jaipur,3047
2025-09-12,Wheat,Jaipur,3053
2025-09-13,Wheat,Jaipur,3050
2025-09-14,Wheat,Jaipur,3060
2025-09-15,Wheat,Jaipur,3050
2025-09-16,Wheat,Jaipur,3047
2025-09-17,Wheat,Jaipur,3071
2025-09-18,Wheat,Jaipur,3079
2025-09-19,Wheat,Jaipur,3082
2025-09-20,Wheat,Jaipur,3078
2025-09-21,Wheat,Jaipur,3064
2025-09-22,Wheat,Jaipur,3053
2025-09-23,Wheat,Jaipur,3063
2025-09-24,Wheat,Jaipur,3057
2025-09-25,Wheat,Jaipur,3050
2025-09-26,Wheat,Jaipur,3048
2025-09-27,Wheat,Jaipur,3035
2025-09-28,Wheat,Jaipur,3048
2025-09-29,Wheat,Jaipur,3030
2025-09-30,Wheat,Jaipur,3051
2025-10-01,Wheat,Jaipur,3036
2025-10-02,Wheat,Jaipur,3052
2025-10-03,Wheat,Jaipur,3074
2025-10-04,Wheat,Jaipur,3094
2025-10-05,Wheat,Jaipur,3074
2025-10-06,Wheat,Jaipur,3068
2025-10-07,Wheat,Jaipur,3084
2025-10-08,Wheat,Jaipur,3073
2025-10-09,Wheat,Jaipur,3060
2025-10-10,Wheat,Jaipur,3054
2025-10-11,Wheat,Jaipur,3070
2025-10-12,Wheat,Jaipur,3067
2025-10-13,Wheat,Jaipur,3073
2025-10-14,Wheat,Jaipur,3057
2025-10-15,Wheat,Jaipur,3055
2025-10-16,Wheat,Jaipur,3037
2025-10-17,Wheat,Jaipur,3062
2025-10-18,Wheat,Jaipur,3048
2025-10-19,Wheat,Jaipur,3032
2025-10-20,Wheat,Jaipur,3026
2025-10-21,Wheat,Jaipur,3009
2025-10-22,Wheat,Jaipur,2998
2025-10-23,Wheat,Jaipur,3023
2025-10-24,Wheat,Jaipur,3008
2025-10-25,Wheat,Jaipur,3033
2025-10-26,Wheat,Jaipur,3015
2025-10-27,Wheat,Jaipur,2997
2025-10-28,Wheat,Jaipur,3010
2025-10-29,Wheat,Jaipur,2992
2025-10-30,Wheat,Jaipur,2982
2025-10-31,Wheat,Jaipur,3004
2025-11-01,Wheat,Jaipur,2993
2025-11-02,Wheat,Jaipur,2974
2025-11-03,Wheat,Jaipur,2959
2025-11-04,Wheat,Jaipur,2961
2025-11-05,Wheat,Jaipur,2941
2025-11-06,Wheat,Jaipur,2930
2025-11-07,Wheat,Jaipur,2929
2025-11-08,Wheat,Jaipur,2926
2025-11-09,Wheat,Jaipur,2920
2025-11-10,Wheat,Jaipur,2918
2025-11-11,Wheat,Jaipur,2911
2025-11-12,Wheat,Jaipur,2931
2025-11-13,Wheat,Jaipur,2938
2025-11-14,Wheat,Jaipur,2922
2025-11-15,Wheat,Jaipur,2919
2025-11-16,Wheat,Jaipur,2932
2025-11-17,Wheat,Jaipur,2917
2025-11-18,Wheat,Jaipur,2928
2025-11-19,Wheat,Jaipur,2911
2025-11-20,Wheat,Jaipur,2932
2025-11-21,Wheat,Jaipur,2933
2025-11-22,Wheat,Jaipur,2940
2025-11-23,Wheat,Jaipur,2956
2025-11-24,Wheat,Jaipur,2960
2025-11-25,Wheat,Jaipur,2980
2025-11-26,Wheat,Jaipur,2960
2025-11-27,Wheat,Jaipur,2983
2025-11-28,Wheat,Jaipur,2983
2025-11-29,Wheat,Jaipur,3004
2025-11-30,Wheat,Jaipur,2993
2025-12-01,Wheat,Jaipur,3006
2025-12-02,Wheat,Jaipur,3025
2025-12-03,Wheat,Jaipur,3027
2025-12-04,Wheat,Jaipur,3024
2025-12-05,Wheat,Jaipur,3018
2025-12-06,Wheat,Jaipur,2998
2025-12-07,Wheat,Jaipur,2978
2025-12-08,Wheat,Jaipur,2976
2025-12-09,Wheat,Jaipur,2962
2025-12-10,Wheat,Jaipur,2982
2025-12-11,Wheat,Jaipur,2998
2025-12-12,Wheat,Jaipur,3006
2025-12-13,Wheat,Jaipur,3029
2025-12-14,Wheat,Jaipur,3031
2025-12-15,Wheat,Jaipur,3052
2025-12-16,Wheat,Jaipur,3039
2025-12-17,Wheat,Jaipur,3043
2025-12-18,Wheat,Jaipur,3037
2025-12-19,Wheat,Jaipur,3031
2025-12-20,Wheat,Jaipur,3037
2025-12-21,Wheat,Jaipur,3042
2025-12-22,Wheat,Jaipur,3041
2025-12-23,Wheat,Jaipur,3047
2025-12-24,Wheat,Jaipur,3071
2025-12-25,Wheat,Jaipur,3067
2025-12-26,Wheat,Jaipur,3070
2025-12-27,Wheat,Jaipur,3076
2025-12-28,Wheat,Jaipur,3097
2025-12-29,Wheat,Jaipur,3094
2025-12-30,Wheat,Jaipur,3088
2025-12-31,Wheat,Jaipur,3092
2024-01-01,Soybean,Pune,1883
2024-01-02,Soybean,Pune,1903
2024-01-03,Soybean,Pune,1893
2024-01-04,Soybean,Pune,1880
2024-01-05,Soybean,Pune,1875
2024-01-06,Soybean,Pune,1883
2024-01-07,Soybean,Pune,1898
2024-01-08,Soybean,Pune,1904
2024-01-09,Soybean,Pune,1905
2024-01-10,Soybean,Pune,1898
2024-01-11,Soybean,Pune,1879
2024-01-12,Soybean,Pune,1864
2024-01-13,Soybean,Pune,1880
2024-01-14,Soybean,Pune,1871
2024-01-15,Soybean,Pune,1872
2024-01-16,Soybean,Pune,1887
2024-01-17,Soybean,Pune,1868
2024-01-18,Soybean,Pune,1857
2024-01-19,Soybean,Pune,1852
2024-01-20,Soybean,Pune,1846
2024-01-21,Soybean,Pune,1833
2024-01-22,Soybean,Pune,1850
2024-01-23,Soybean,Pune,1836
2024-01-24,Soybean,Pune,1836
2024-01-25,Soybean,Pune,1824
2024-01-26,Soybean,Pune,1838
2024-01-27,Soybean,Pune,1830
2024-01-28,Soybean,Pune,1844
2024-01-29,Soybean,Pune,1862
2024-01-30,Soybean,Pune,1859
2024-01-31,Soybean,Pune,1872
2024-02-01,Soybean,Pune,1870
2024-02-02,Soybean,Pune,1863
2024-02-03,Soybean,Pune,1857
2024-02-04,Soybean,Pune,1868
2024-02-05,Soybean,Pune,1875
2024-02-06,Soybean,Pune,1874
2024-02-07,Soybean,Pune,1895
2024-02-08,Soybean,Pune,1918
2024-02-09,Soybean,Pune,1937
2024-02-10,Soybean,Pune,1962
2024-02-11,Soybean,Pune,1958
2024-02-12,Soybean,Pune,1976
2024-02-13,Soybean,Pune,1975
2024-02-14,Soybean,Pune,1975
2024-02-15,Soybean,Pune,1981
2024-02-16,Soybean,Pune,1971
2024-02-17,Soybean,Pune,1967
2024-02-18,Soybean,Pune,1970
2024-02-19,Soybean,Pune,1968
2024-02-20,Soybean,Pune,1973
2024-02-21,Soybean,Pune,1985
2024-02-22,Soybean,Pune,1986
2024-02-23,Soybean,Pune,1970
2024-02-24,Soybean,Pune,1977
2024-02-25,Soybean,Pune,1963
2024-02-26,Soybean,Pune,1963
2024-02-27,Soybean,Pune,1949
2024-02-28,Soybean,Pune,1941
2024-02-29,Soybean,Pune,1952
2024-03-01,Soybean,Pune,1942
2024-03-02,Soybean,Pune,1937
2024-03-03,Soybean,Pune,1952
2024-03-04,Soybean,Pune,1939
2024-03-05,Soybean,Pune,1938
2024-03-06,Soybean,Pune,1958
2024-03-07,Soybean,Pune,1953
2024-03-08,Soybean,Pune,1958
2024-03-09,Soybean,Pune,1956
2024-03-10,Soybean,Pune,1963
2024-03-11,Soybean,Pune,1950
2024-03-12,Soybean,Pune,1971
